,0.04,,,,,
4401,0,0.7,0.68,,,
4402,0,0.7,0.47,,,
4403,0,0.7,0.33,,,
4404,0,0.7,0.23,,,
4405,0,0.7,0.16,,,
4406,0,0.7,0.11,,,
4407,0,0.7,0.08,,,
4408,0,0.7,0.05,,,
4409,0,0.7,0.04,,,
4410,0,0.7,0.03,,,
4411,1,0.7,0.32,,,
4412,1,0.7,0.53,,,
4413,1,0.7,0.67,,,
4414,1,0.7,0.77,,,
4415,1,0.7,0.84,,,
4416,1,0.7,0.89,,,
4417,1,0.7,0.92,,,
4418,1,0.7,0.95,,,
4419,1,0.7,0.96,,,
4420,1,0.7,0.97,,,
4421,0,0.7,0.68,,,
4422,0,0.7,0.47,,,
4423,0,0.7,0.33,,,
4424,0,0.7,0.23,,,
4425,0,0.7,0.16,,,
4426,0,0.7,0.11,,,
4427,0,0.7,0.08,,,
4428,0,0.7,0.05,,,
4429,0,0.7,0.04,,,
4430,0,0.7,0.03,,,
4431,1,0.7,0.32,,,
4432,1,0.7,0.53,,,
4433,1,0.7,0.67,,,
4434,1,0.7,0.77,,,
4435,1,0.7,0.84,,,
4436,1,0.7,0.89,,,
4437,1,0.7,0.92,,,
4438,1,0.7,0.95,,,
4439,1,0.7,0.96,,,
4440,1,0.7,0.97,,,
4441,0,0.7,0.68,,,
4442,0,0.7,0.47,,,
4443,0,0.7,0.33,,,
4444,0,0.7,0.23,,,
4445,0,0.7,0.16,,,
4446,0,0.7,0.11,,,
4447,0,0.7,0.08,,,
4448,0,0.7,0.05,,,
4449,0,0.7,0.04,,,
4450,0,0.7,0.03,,,
4451,1,0.7,0.32,,,
4452,1,0.7,0.53,,,
4453,1,0.7,0.67,,,
4454,1,0.7,0.77,,,
4455,1,0.7,0.84,,,
4456,1,0.7,0.89,,,
4457,1,0.7,0.92,,,
4458,1,0.7,0.95,,,
4459,1,0.7,0.96,,,
4460,1,0.7,0.97,,,
4461,0,0.7,0.68,,,
4462,0,0.7,0.47,,,
4463,0,0.7,0.33,,,
4464,0,0.7,0.23,,,
4465,0,0.7,0.16,,,
4466,0,0.7,0.11,,,
4467,0,0.7,0.08,,,
4468,0,0.7,0.05,,,
4469,0,0.7,0.04,,,
4470,0,0.7,0.03,,,
4471,1,0.7,0.32,,,
4472,1,0.7,0.53,,,
4473,1,0.7,0.67,,,
4474,1,0.7,0.77,,,
4475,1,0.7,0.84,,,
4476,1,0.7,0.89,,,
4477,1,0.7,0.92,,,
4478,1,0.7,0.95,,,
4479,1,0.7,0.96,,,
4480,1,0.7,0.97,,,
4481,0,0.7,0.68,,,
4482,0,0.7,0.47,,,
4483,0,0.7,0.33,,,
4484,0,0.7,0.23,,,
4485,0,0.7,0.16,,,
4486,0,0.7,0.11,,,
4487,0,0.7,0.08,,,
4488,0,0.7,0.05,,,
4489,0,0.7,0.04,,,
4490,0,0.7,0.03,,,
4491,1,0.7,0.32,,,
4492,1,0.7,0.53,,,
4493,1,0.7,0.67,,,
4494,1,0.7,0.77,,,
4495,1,0.7,0.84,,,
4496,1,0.7,0.89,,,
4497,1,0.7,0.92,,,
4498,1,0.7,0.95,,,
4499,1,0.7,0.96,,,
4500,1,0.7,0.97,,,
4501,0,0.7,0.68,,,
4502,0,0.7,0.47,,,
4503,0,0.7,0.33,,,
4504,0,0.7,0.23,,,
4505,0,0.7,0.16,,,
4506,0,0.7,0.11,,,
4507,0,0.7,0.08,,,
4508,0,0.7,0.05,,,
4509,0,0.7,0.04,,,
4510,0,0.7,0.03,,,
4511,1,0.7,0.32,,,
4512,1,0.7,0.53,,,
4513,1,0.7,0.67,,,
4514,1,0.7,0.77,,,
4515,1,0.7,0.84,,,
4516,1,0.7,0.89,,,
4517,1,0.7,0.92,,,
4518,1,0.7,0.95,,,
4519,1,0.7,0.96,,,
4520,1,0.7,0.97,,,
4521,0,0.7,0.68,,,
4522,0,0.7,0.47,,,
4523,0,0.7,0.33,,,
4524,0,0.7,0.23,,,
4525,0,0.7,0.16,,,
4526,0,0.7,0.11,,,
4527,0,0.7,0.08,,,
4528,0,0.7,0.05,,,
4529,0,0.7,0.04,,,
4530,0,0.7,0.03,,,
4531,1,0.7,0.32,,,
4532,1,0.7,0.53,,,
4533,1,0.7,0.67,,,
4534,1,0.7,0.77,,,
4535,1,0.7,0.84,,,
4536,1,0.7,0.89,,,
4537,1,0.7,0.92,,,
4538,1,0.7,0.95,,,
4539,1,0.7,0.96,,,
4540,1,0.7,0.97,,,
4541,0,0.7,0.68,,,
4542,0,0.7,0.47,,,
4543,0,0.7,0.33,,,
4544,0,0.7,0.23,,,
4545,0,0.7,0.16,,,
4546,0,0.7,0.11,,,
4547,0,0.7,0.08,,,
4548,0,0.7,0.05,,,
4549,0,0.7,0.04,,,
4550,0,0.7,0.03,,,
4551,1,0.7,0.32,,,
4552,1,0.7,0.53,,,
4553,1,0.7,0.67,,,
4554,1,0.7,0.77,,,
4555,1,0.7,0.84,,,
4556,1,0.7,0.89,,,
4557,1,0.7,0.92,,,
4558,1,0.7,0.95,,,
4559,1,0.7,0.96,,,
4560,1,0.7,0.97,,,
4561,0,0.7,0.68,,,
4562,0,0.7,0.47,,,
4563,0,0.7,0.33,,,
4564,0,0.7,0.23,,,
4565,0,0.7,0.16,,,
4566,0,0.7,0.11,,,
4567,0,0.7,0.08,,,
4568,0,0.7,0.05,,,
4569,0,0.7,0.04,,,
4570,0,0.7,0.03,,,
4571,1,0.7,0.32,,,
4572,1,0.7,0.53,,,
4573,1,0.7,0.67,,,
4574,1,0.7,0.77,,,
4575,1,0.7,0.84,,,
4576,1,0.7,0.89,,,
4577,1,0.7,0.92,,,
4578,1,0.7,0.95,,,
4579,1,0.7,0.96,,,
4580,1,0.7,0.97,,,
4581,0,0.7,0.68,,,
4582,0,0.7,0.47,,,
4583,0,0.7,0.33,,,
4584,0,0.7,0.23,,,
4585,0,0.7,0.16,,,
4586,0,0.7,0.11,,,
4587,0,0.7,0.08,,,
4588,0,0.7,0.05,,,
4589,0,0.7,0.04,,,
4590,0,0.7,0.03,,,
4591,1,0.7,0.32,,,
4592,1,0.7,0.53,,,
4593,1,0.7,0.67,,,
4594,1,0.7,0.77,,,
4595,1,0.7,0.84,,,
4596,1,0.7,0.89,,,
4597,1,0.7,0.92,,,
4598,1,0.7,0.95,,,
4599,1,0.7,0.96,,,
4600,1,0.7,0.97,,,
4601,0,0.7,0.68,,,
4602,0,0.7,0.47,,,
4603,0,0.7,0.33,,,
4604,0,0.7,0.23,,,
4605,0,0.7,0.16,,,
4606,0,0.7,0.11,,,
4607,0,0.7,0.08,,,
4608,0,0.7,0.05,,,
4609,0,0.7,0.04,,,
4610,0,0.7,0.03,,,
4611,1,0.7,0.32,,,
4612,1,0.7,0.53,,,
4613,1,0.7,0.67,,,
4614,1,0.7,0.77,,,
4615,1,0.7,0.84,,,
4616,1,0.7,0.89,,,
4617,1,0.7,0.92,,,
4618,1,0.7,0.95,,,
4619,1,0.7,0.96,,,
4620,1,0.7,0.97,,,
4621,0,0.7,0.68,,,
4622,0,0.7,0.47,,,
4623,0,0.7,0.33,,,
4624,0,0.7,0.23,,,
4625,0,0.7,0.16,,,
4626,0,0.7,0.11,,,
4627,0,0.7,0.08,,,
4628,0,0.7,0.05,,,
4629,0,0.7,0.04,,,
4630,0,0.7,0.03,,,
4631,1,0.7,0.32,,,
4632,1,0.7,0.53,,,
4633,1,0.7,0.67,,,
4634,1,0.7,0.77,,,
4635,1,0.7,0.84,,,
4636,1,0.7,0.89,,,
4637,1,0.7,0.92,,,
4638,1,0.7,0.95,,,
4639,1,0.7,0.96,,,
4640,1,0.7,0.97,,,
4641,0,0.7,0.68,,,
4642,0,0.7,0.47,,,
4643,0,0.7,0.33,,,
4644,0,0.7,0.23,,,
4645,0,0.7,0.16,,,
4646,0,0.7,0.11,,,
4647,0,0.7,0.08,,,
4648,0,0.7,0.05,,,
4649,0,0.7,0.04,,,
4650,0,0.7,0.03,,,
4651,1,0.7,0.32,,,
4652,1,0.7,0.53,,,
4653,1,0.7,0.67,,,
4654,1,0.7,0.77,,,
4655,1,0.7,0.84,,,
4656,1,0.7,0.89,,,
4657,1,0.7,0.92,,,
4658,1,0.7,0.95,,,
4659,1,0.7,0.96,,,
4660,1,0.7,0.97,,,
4661,0,0.7,0.68,,,
4662,0,0.7,0.47,,,
4663,0,0.7,0.33,,,
4664,0,0.7,0.23,,,
4665,0,0.7,0.16,,,
4666,0,0.7,0.11,,,
4667,0,0.7,0.08,,,
4668,0,0.7,0.05,,,
4669,0,0.7,0.04,,,
4670,0,0.7,0.03,,,
4671,1,0.7,0.32,,,
4672,1,0.7,0.53,,,
4673,1,0.7,0.67,,,
4674,1,0.7,0.77,,,
4675,1,0.7,0.84,,,
4676,1,0.7,0.89,,,
4677,1,0.7,0.92,,,
4678,1,0.7,0.95,,,
4679,1,0.7,0.96,,,
4680,1,0.7,0.97,,,
4681,0,0.7,0.68,,,
4682,0,0.7,0.47,,,
4683,0,0.7,0.33,,,
4684,0,0.7,0.23,,,
4685,0,0.7,0.16,,,
4686,0,0.7,0.11,,,
4687,0,0.7,0.08,,,
4688,0,0.7,0.05,,,
4689,0,0.7,0.04,,,
4690,0,0.7,0.03,,,
4691,1,0.7,0.32,,,
4692,1,0.7,0.53,,,
4693,1,0.7,0.67,,,
4694,1,0.7,0.77,,,
4695,1,0.7,0.84,,,
4696,1,0.7,0.89,,,
4697,1,0.7,0.92,,,
4698,1,0.7,0.95,,,
4699,1,0.7,0.96,,,
4700,1,0.7,0.97,,,
4701,0,0.7,0.68,,,
4702,0,0.7,0.47,,,
4703,0,0.7,0.33,,,
4704,0,0.7,0.23,,,
4705,0,0.7,0.16,,,
4706,0,0.7,0.11,,,
4707,0,0.7,0.08,,,
4708,0,0.7,0.05,,,
4709,0,0.7,0.04,,,
4710,0,0.7,0.03,,,
4711,1,0.7,0.32,,,
4712,1,0.7,0.53,,,
4713,1,0.7,0.67,,,
4714,1,0.7,0.77,,,
4715,1,0.7,0.84,,,
4716,1,0.7,0.89,,,
4717,1,0.7,0.92,,,
4718,1,0.7,0.95,,,
4719,1,0.7,0.96,,,
4720,1,0.7,0.97,,,
4721,0,0.7,0.68,,,
4722,0,0.7,0.47,,,
4723,0,0.7,0.33,,,
4724,0,0.7,0.23,,,
4725,0,0.7,0.16,,,
4726,0,0.7,0.11,,,
4727,0,0.7,0.08,,,
4728,0,0.7,0.05,,,
4729,0,0.7,0.04,,,
4730,0,0.7,0.03,,,
4731,1,0.7,0.32,,,
4732,1,0.7,0.53,,,
4733,1,0.7,0.67,,,
4734,1,0.7,0.77,,,
4735,1,0.7,0.84,,,
4736,1,0.7,0.89,,,
4737,1,0.7,0.92,,,
4738,1,0.7,0.95,,,
4739,1,0.7,0.96,,,
4740,1,0.7,0.97,,,
4741,0,0.7,0.68,,,
4742,0,0.7,0.47,,,
4743,0,0.7,0.33,,,
4744,0,0.7,0.23,,,
4745,0,0.7,0.16,,,
4746,0,0.7,0.11,,,
4747,0,0.7,0.08,,,
4748,0,0.7,0.05,,,
4749,0,0.7,0.04,,,
4750,0,0.7,0.03,,,
4751,1,0.7,0.32,,,
4752,1,0.7,0.53,,,
4753,1,0.7,0.67,,,
4754,1,0.7,0.77,,,
4755,1,0.7,0.84,,,
4756,1,0.7,0.89,,,
4757,1,0.7,0.92,,,
4758,1,0.7,0.95,,,
4759,1,0.7,0.96,,,
4760,1,0.7,0.97,,,
4761,0,0.7,0.68,,,
4762,0,0.7,0.47,,,
4763,0,0.7,0.33,,,
4764,0,0.7,0.23,,,
4765,0,0.7,0.16,,,
4766,0,0.7,0.11,,,
4767,0,0.7,0.08,,,
4768,0,0.7,0.05,,,
4769,0,0.7,0.04,,,
4770,0,0.7,0.03,,,
4771,1,0.7,0.32,,,
4772,1,0.7,0.53,,,
4773,1,0.7,0.67,,,
4774,1,0.7,0.77,,,
4775,1,0.7,0.84,,,
4776,1,0.7,0.89,,,
4777,1,0.7,0.92,,,
4778,1,0.7,0.95,,,
4779,1,0.7,0.96,,,
4780,1,0.7,0.97,,,
4781,0,0.7,0.68,,,
4782,0,0.7,0.47,,,
4783,0,0.7,0.33,,,
4784,0,0.7,0.23,,,
4785,0,0.7,0.16,,,
4786,0,0.7,0.11,,,
4787,0,0.7,0.08,,,
4788,0,0.7,0.05,,,
4789,0,0.7,0.04,,,
4790,0,0.7,0.03,,,
4791,1,0.7,0.32,,,
4792,1,0.7,0.53,,,
4793,1,0.7,0.67,,,
4794,1,0.7,0.77,,,
4795,1,0.7,0.84,,,
4796,1,0.7,0.89,,,
4797,1,0.7,0.92,,,
4798,1,0.7,0.95,,,
4799,1,0.7,0.96,,,
4800,1,0.7,0.97,,,
4801,0,0.7,0.68,,,
4802,0,0.7,0.47,,,
4803,0,0.7,0.33,,,
4804,0,0.7,0.23,,,
4805,0,0.7,0.16,,,
4806,0,0.7,0.11,,,
4807,0,0.7,0.08,,,
4808,0,0.7,0.05,,,
4809,0,0.7,0.04,,,
4810,0,0.7,0.03,,,
4811,1,0.7,0.32,,,
4812,1,0.7,0.53,,,
4813,1,0.7,0.67,,,
4814,1,0.7,0.77,,,
4815,1,0.7,0.84,,,
4816,1,0.7,0.89,,,
4817,1,0.7,0.92,,,
4818,1,0.7,0.95,,,
4819,1,0.7,0.96,,,
4820,1,0.7,0.97,,,
4821,0,0.7,0.68,,,
4822,0,0.7,0.47,,,
4823,0,0.7,0.33,,,
4824,0,0.7,0.23,,,
4825,0,0.7,0.16,,,
4826,0,0.7,0.11,,,
4827,0,0.7,0.08,,,
4828,0,0.7,0.05,,,
4829,0,0.7,0.04,,,
4830,0,0.7,0.03,,,
4831,1,0.7,0.32,,,
4832,1,0.7,0.53,,,
4833,1,0.7,0.67,,,
4834,1,0.7,0.77,,,
4835,1,0.7,0.84,,,
4836,1,0.7,0.89,,,
4837,1,0.7,0.92,,,
4838,1,0.7,0.95,,,
4839,1,0.7,0.96,,,
4840,1,0.7,0.97,,,
4841,0,0.7,0.68,,,
4842,0,0.7,0.47,,,
4843,0,0.7,0.33,,,
4844,0,0.7,0.23,,,
4845,0,0.7,0.16,,,
4846,0,0.7,0.11,,,
4847,0,0.7,0.08,,,
4848,0,0.7,0.05,,,
4849,0,0.7,0.04,,,
4850,0,0.7,0.03,,,
4851,1,0.7,0.32,,,
4852,1,0.7,0.53,,,
4853,1,0.7,0.67,,,
4854,1,0.7,0.77,,,
4855,1,0.7,0.84,,,
4856,1,0.7,0.89,,,
4857,1,0.7,0.92,,,
4858,1,0.7,0.95,,,
4859,1,0.7,0.96,,,
4860,1,0.7,0.97,,,
4861,0,0.7,0.68,,,
4862,0,0.7,0.47,,,
4863,0,0.7,0.33,,,
4864,0,0.7,0.23,,,
4865,0,0.7,0.16,,,
4866,0,0.7,0.11,,,
4867,0,0.7,0.08,,,
4868,0,0.7,0.05,,,
4869,0,0.7,0.04,,,
4870,0,0.7,0.03,,,
4871,1,0.7,0.32,,,
4872,1,0.7,0.53,,,
4873,1,0.7,0.67,,,
4874,1,0.7,0.77,,,
4875,1,0.7,0.84,,,
4876,1,0.7,0.89,,,
4877,1,0.7,0.92,,,
4878,1,0.7,0.95,,,
4879,1,0.7,0.96,,,
4880,1,0.7,0.97,,,
4881,0,0.7,0.68,,,
4882,0,0.7,0.47,,,
4883,0,0.7,0.33,,,
4884,0,0.7,0.23,,,
4885,0,0.7,0.16,,,
4886,0,0.7,0.11,,,
4887,0,0.7,0.08,,,
4888,0,0.7,0.05,,,
4889,0,0.7,0.04,,,
4890,0,0.7,0.03,,,
4891,1,0.7,0.32,,,
4892,1,0.7,0.53,,,
4893,1,0.7,0.67,,,
4894,1,0.7,0.77,,,
4895,1,0.7,0.84,,,
4896,1,0.7,0.89,,,
4897,1,0.7,0.92,,,
4898,1,0.7,0.95,,,
4899,1,0.7,0.96,,,
4900,1,0.7,0.97,,,
4901,0,0.7,0.68,,,
4902,0,0.7,0.47,,,
4903,0,0.7,0.33,,,
4904,0,0.7,0.23,,,
4905,0,0.7,0.16,,,
4906,0,0.7,0.11,,,
4907,0,0.7,0.08,,,
4908,0,0.7,0.05,,,
4909,0,0.7,0.04,,,
4910,0,0.7,0.03,,,
4911,1,0.7,0.32,,,
4912,1,0.7,0.53,,,
4913,1,0.7,0.67,,,
4914,1,0.7,0.77,,,
4915,1,0.7,0.84,,,
4916,1,0.7,0.89,,,
4917,1,0.7,0.92,,,
4918,1,0.7,0.95,,,
4919,1,0.7,0.96,,,
4920,1,0.7,0.97,,,
4921,0,0.7,0.68,,,
4922,0,0.7,0.47,,,
4923,0,0.7,0.33,,,
4924,0,0.7,0.23,,,
4925,0,0.7,0.16,,,
4926,0,0.7,0.11,,,
4927,0,0.7,0.08,,,
4928,0,0.7,0.05,,,
4929,0,0.7,0.04,,,
4930,0,0.7,0.03,,,
4931,1,0.7,0.32,,,
4932,1,0.7,0.53,,,
4933,1,0.7,0.67,,,
4934,1,0.7,0.77,,,
4935,1,0.7,0.84,,,
4936,1,0.7,0.89,,,
4937,1,0.7,0.92,,,
4938,1,0.7,0.95,,,
4939,1,0.7,0.96,,,
4940,1,0.7,0.97,,,
4941,0,0.7,0.68,,,
4942,0,0.7,0.47,,,
4943,0,0.7,0.33,,,
4944,0,0.7,0.23,,,
4945,0,0.7,0.16,,,
4946,0,0.7,0.11,,,
4947,0,0.7,0.08,,,
4948,0,0.7,0.05,,,
4949,0,0.7,0.04,,,
4950,0,0.7,0.03,,,
4951,1,0.7,0.32,,,
4952,1,0.7,0.53,,,
4953,1,0.7,0.67,,,
4954,1,0.7,0.77,,,
4955,1,0.7,0.84,,,
4956,1,0.7,0.89,,,
4957,1,0.7,0.92,,,
4958,1,0.7,0.95,,,
4959,1,0.7,0.96,,,
4960,1,0.7,0.97,,,
4961,0,0.7,0.68,,,
4962,0,0.7,0.47,,,
4963,0,0.7,0.33,,,
4964,0,0.7,0.23,,,
4965,0,0.7,0.16,,,
4966,0,0.7,0.11,,,
4967,0,0.7,0.08,,,
4968,0,0.7,0.05,,,
4969,0,0.7,0.04,,,
4970,0,0.7,0.03,,,
4971,1,0.7,0.32,,,
4972,1,0.7,0.53,,,
4973,1,0.7,0.67,,,
4974,1,0.7,0.77,,,
4975,1,0.7,0.84,,,
4976,1,0.7,0.89,,,
4977,1,0.7,0.92,,,
4978,1,0.7,0.95,,,
4979,1,0.7,0.96,,,
4980,1,0.7,0.97,,,
4981,0,0.7,0.68,,,
4982,0,0.7,0.47,,,
4983,0,0.7,0.33,,,
4984,0,0.7,0.23,,,
4985,0,0.7,0.16,,,
4986,0,0.7,0.11,,,
4987,0,0.7,0.08,,,
4988,0,0.7,0.05,,,
4989,0,0.7,0.04,,,
4990,0,0.7,0.03,,,
4991,1,0.7,0.32,,,
4992,1,0.7,0.53,,,
4993,1,0.7,0.67,,,
4994,1,0.7,0.77,,,
4995,1,0.7,0.84,,,
4996,1,0.7,0.89,,,
4997,1,0.7,0.92,,,
4998,1,0.7,0.95,,,
4999,1,0.7,0.96,,,
5000,1,0.7,0.97,,,
5001,0,0.7,0.68,,,
5002,0,0.7,0.47,,,
5003,0,0.7,0.33,,,
5004,0,0.7,0.23,,,
5005,0,0.7,0.16,,,
5006,0,0.7,0.11,,,
5007,0,0.7,0.08,,,
5008,0,0.7,0.05,,,
5009,0,0.7,0.04,,,
5010,0,0.7,0.03,,,
5011,1,0.7,0.32,,,
5012,1,0.7,0.53,,,
5013,1,0.7,0.67,,,
5014,1,0.7,0.77,,,
5015,1,0.7,0.84,,,
5016,1,0.7,0.89,,,
5017,1,0.7,0.92,,,
5018,1,0.7,0.95,,,
5019,1,0.7,0.96,,,
5020,1,0.7,0.97,,,
5021,0,0.7,0.68,,,
5022,0,0.7,0.47,,,
5023,0,0.7,0.33,,,
5024,0,0.7,0.23,,,
5025,0,0.7,0.16,,,
5026,0,0.7,0.11,,,
5027,0,0.7,0.08,,,
5028,0,0.7,0.05,,,
5029,0,0.7,0.04,,,
5030,0,0.7,0.03,,,
5031,1,0.7,0.32,,,
5032,1,0.7,0.53,,,
5033,1,0.7,0.67,,,
5034,1,0.7,0.77,,,
5035,1,0.7,0.84,,,
5036,1,0.7,0.89,,,
5037,1,0.7,0.92,,,
5038,1,0.7,0.95,,,
5039,1,0.7,0.96,,,
5040,1,0.7,0.97,,,
5041,0,0.7,0.68,,,
